customer_id,name,register_date,loyalty_member,customer_category,preferred_branch,preferred_city,visits_last_year,avg_spend,estimated_total_spend,loyalty_points,last_visit,satisfaction_score,nps_score,survey_comment,acquisition_channel,accepts_promotions
CLI-01131,Diana García,2024-02-15,False,Regular,Querétaro,Querétaro,5,80.0,400.0,0.0,2025-12-31,4,10,Personal muy atento y profesional,Publicidad,True
CLI-01132,Ana Flores,2025-01-31,False,Ocasional,León,León,2,317.68,635.36,0.0,2026-01-27,5,7,El servicio fue muy rápido y amable,Recomendación,True
CLI-01133,Ricardo González,2025-08-18,False,Frecuente,Ciudad de México Centro,Ciudad de México,9,367.91,3311.19,0.0,2025-12-11,4,9,"Excelente comida, muy auténtica",Recomendación,True
CLI-01134,Miguel Ramírez,2024-06-12,False,Frecuente,Querétaro,Querétaro,10,249.83,2498.3,0.0,2026-01-05,4,8,Personal muy atento y profesional,Recomendación,True
CLI-01135,Eduardo Cruz,2024-04-28,False,Frecuente,Querétaro,Querétaro,8,225.68,1805.44,0.0,2026-01-08,4,7,El servicio fue muy rápido y amable,Recomendación,True
CLI-01136,Ricardo Morales,2024-08-03,False,Frecuente,Puebla,Puebla,7,175.65,1229.55,0.0,2025-12-10,5,10,Ambiente muy agradable para familia,Google,False
CLI-01137,Patricia González,2025-08-13,True,Frecuente,Monterrey,Monterrey,7,267.2,1870.4,187.0,2025-11-08,3,6,Cumple con lo básico,Ubicación,True
CLI-01138,Carlos Cruz,2025-04-07,True,VIP,Cancún,Cancún,22,136.08,2993.76,299.0,2025-11-17,5,8,"Siempre regreso, nunca decepciona",Ubicación,False
CLI-01139,Mónica González,2025-12-12,True,Frecuente,Ciudad de México Centro,Ciudad de México,6,206.44,1238.64,123.0,2025-11-23,5,10,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,False
CLI-01140,Juan Torres,2025-10-06,False,Ocasional,Cancún,Cancún,1,299.13,299.13,0.0,2025-11-17,5,7,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-01141,Fernando Ramírez,2024-11-18,True,VIP,Guadalajara,Guadalajara,20,234.99,4699.8,469.0,2025-11-09,4,8,El servicio fue muy rápido y amable,Ubicación,False
CLI-01142,Miguel Sánchez,2024-12-08,False,Frecuente,Cancún,Cancún,11,168.65,1855.15,0.0,2025-11-16,4,8,Ambiente muy agradable para familia,Redes Sociales,False
CLI-01143,Juan Rodríguez,2024-07-13,True,VIP,Ciudad de México Centro,Ciudad de México,23,180.0,4140.0,414.0,2025-11-16,4,8,"Excelente comida, muy auténtica",Ubicación,True
CLI-01144,Alejandro Cruz,2025-11-18,True,VIP,Ciudad de México Centro,Ciudad de México,14,360.07,5040.98,504.0,2026-01-09,5,8,Comida fresca y bien preparada,Recomendación,True
CLI-01145,Roberto Martínez,2024-02-03,False,Regular,León,León,3,220.04,660.12,0.0,2026-01-25,4,8,Recomiendo ampliamente este lugar,Recomendación,True
CLI-01146,Roberto Sánchez,2025-04-29,False,Frecuente,Cancún,Cancún,7,212.81,1489.67,0.0,2025-12-09,5,10,El servicio fue muy rápido y amable,Ubicación,True
CLI-01147,María Cruz,2024-02-12,False,Regular,Ciudad de México Sur,Ciudad de México,3,271.85,815.55,0.0,2025-11-11,4,10,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,True
CLI-01148,Claudia Torres,2025-01-12,False,Frecuente,Puebla,Puebla,8,143.19,1145.52,0.0,2026-01-03,5,7,"Excelente comida, muy auténtica",Ubicación,False
CLI-01149,Juan Rodríguez,2025-12-25,False,Regular,Tijuana,Tijuana,4,142.38,569.52,0.0,2025-11-14,3,6,"Servicio normal, sin quejas",Recomendación,True
CLI-01150,Miguel Reyes,2024-06-10,False,Regular,Puebla,Puebla,3,379.31,1137.93,0.0,2025-11-18,4,7,El servicio fue muy rápido y amable,Recomendación,False
CLI-01151,Carlos Díaz,2024-03-10,False,Frecuente,Mérida,Mérida,7,294.41,2060.87,0.0,2026-01-28,3,7,Lugar promedio para comer,Redes Sociales,True
CLI-01152,Mónica Díaz,2024-08-30,False,Frecuente,Ciudad de México Sur,Ciudad de México,9,150.83,1357.47,0.0,2025-12-12,4,8,Personal muy atento y profesional,Redes Sociales,False
CLI-01153,Sandra Pérez,2024-07-13,False,Frecuente,Monterrey,Monterrey,7,200.67,1404.69,0.0,2025-11-07,5,9,Comida fresca y bien preparada,Ubicación,True
CLI-01154,Ricardo Hernández,2025-07-24,False,Regular,Cancún,Cancún,3,301.54,904.62,0.0,2026-01-08,4,10,Recomiendo ampliamente este lugar,Recomendación,True
CLI-01155,Alejandro Cruz,2025-06-17,False,Ocasional,Tijuana,Tijuana,1,175.61,175.61,0.0,2025-12-05,4,10,Recomiendo ampliamente este lugar,Recomendación,True
CLI-01156,Ricardo Flores,2024-04-19,True,VIP,Tijuana,Tijuana,24,152.0,3648.0,364.0,2026-01-31,5,10,Comida fresca y bien preparada,Recomendación,True
CLI-01157,Luis Sánchez,2025-08-17,False,Frecuente,León,León,9,204.19,1837.71,0.0,2025-12-21,4,9,El servicio fue muy rápido y amable,Ubicación,True
CLI-01158,Mónica Reyes,2024-12-09,True,VIP,Querétaro,Querétaro,24,224.12,5378.88,537.0,2025-12-25,5,7,Personal muy atento y profesional,Recomendación,True
CLI-01159,Miguel Ortiz,2025-12-03,False,Ocasional,Tijuana,Tijuana,1,271.27,271.27,0.0,2026-01-22,5,9,"Siempre regreso, nunca decepciona",Ubicación,True
CLI-01160,Alejandro López,2024-06-17,False,Frecuente,Cancún,Cancún,6,276.29,1657.74,0.0,2025-11-18,5,8,Personal muy atento y profesional,Redes Sociales,True
CLI-01161,Carlos Rivera,2024-07-06,False,Ocasional,Querétaro,Querétaro,2,147.2,294.4,0.0,2025-12-06,4,7,Comida fresca y bien preparada,Ubicación,True
CLI-01162,Gabriela Cruz,2025-11-19,False,Frecuente,Ciudad de México Centro,Ciudad de México,11,203.09,2233.99,0.0,2026-01-31,4,8,"Siempre regreso, nunca decepciona",Google,True
CLI-01163,Diana Hernández,2025-01-10,False,Frecuente,Mérida,Mérida,9,359.92,3239.28,0.0,2025-11-11,5,10,Personal muy atento y profesional,Publicidad,False
CLI-01164,Patricia García,2025-08-29,False,Regular,León,León,4,169.4,677.6,0.0,2026-01-18,5,8,"Excelente comida, muy auténtica",Recomendación,True
CLI-01165,María Martínez,2024-08-15,False,Frecuente,Cancún,Cancún,11,246.56,2712.16,0.0,2025-12-27,4,8,"Excelente comida, muy auténtica",Redes Sociales,True
CLI-01166,María Gómez,2025-07-01,False,Frecuente,León,León,6,201.47,1208.82,0.0,2026-01-11,5,8,Los tacos al pastor son los mejores de la ciudad,Publicidad,False
CLI-01167,Verónica Pérez,2025-07-14,False,Ocasional,Tijuana,Tijuana,1,233.14,233.14,0.0,2026-01-26,4,7,El mole es espectacular,Ubicación,False
CLI-01168,Mónica Pérez,2024-12-04,True,VIP,Guadalajara,Guadalajara,13,315.36,4099.68,409.0,2025-11-09,5,10,Los tacos al pastor son los mejores de la ciudad,Google,True
CLI-01169,Luis Reyes,2025-12-08,False,Frecuente,Mérida,Mérida,11,192.21,2114.31,0.0,2025-11-03,1,3,Tuve que esperar mucho por una mesa,Ubicación,True
CLI-01170,Juan Ramírez,2024-02-08,False,Frecuente,León,León,6,285.28,1711.68,0.0,2025-11-29,5,9,El mole es espectacular,Publicidad,True
CLI-01171,Ricardo Ortiz,2025-04-18,False,Frecuente,Monterrey,Monterrey,6,319.23,1915.38,0.0,2025-12-15,4,8,Precios justos y porciones generosas,Redes Sociales,True
CLI-01172,Juan Ramírez,2024-02-24,False,Frecuente,Cancún,Cancún,9,141.03,1269.27,0.0,2025-12-09,4,9,Comida fresca y bien preparada,Google,False
CLI-01173,Eduardo Pérez,2025-03-05,False,Frecuente,Puebla,Puebla,9,284.47,2560.23,0.0,2025-11-21,4,8,Ambiente muy agradable para familia,Publicidad,False
CLI-01174,Claudia Ortiz,2025-05-26,False,Frecuente,Guadalajara,Guadalajara,7,131.95,923.65,0.0,2025-12-07,4,10,Personal muy atento y profesional,Google,False
CLI-01175,Eduardo Flores,2024-12-25,True,VIP,Ciudad de México Centro,Ciudad de México,19,234.84,4461.96,446.0,2025-11-25,5,10,Personal muy atento y profesional,Redes Sociales,True
CLI-01176,Eduardo Torres,2025-05-24,True,VIP,Cancún,Cancún,24,228.39,5481.36,548.0,2025-11-08,3,7,"Ni bueno ni malo, regular",Redes Sociales,True
CLI-01177,Patricia Díaz,2025-01-03,False,Frecuente,Querétaro,Querétaro,9,219.28,1973.52,0.0,2026-01-28,4,9,"Excelente comida, muy auténtica",Ubicación,True
CLI-01178,José Rivera,2024-07-07,False,Frecuente,Ciudad de México Centro,Ciudad de México,10,260.27,2602.7,0.0,2025-12-28,4,10,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-01179,María Rodríguez,2025-06-16,False,Regular,Puebla,Puebla,3,319.87,959.61,0.0,2025-11-20,3,5,"Ni bueno ni malo, regular",Ubicación,False
CLI-01180,Alejandro Sánchez,2025-02-14,False,Regular,Mérida,Mérida,3,140.5,421.5,0.0,2025-12-28,5,9,Recomiendo ampliamente este lugar,Redes Sociales,False
CLI-01181,María Sánchez,2025-08-14,False,Ocasional,Ciudad de México Centro,Ciudad de México,2,234.28,468.56,0.0,2025-12-20,3,7,Cumple con lo básico,Publicidad,False
CLI-01182,Ana Rivera,2025-01-16,True,Frecuente,Guadalajara,Guadalajara,5,310.38,1551.9,155.0,2026-01-29,4,8,Precios justos y porciones generosas,Recomendación,False
CLI-01183,Ana Torres,2024-09-14,True,Frecuente,Monterrey,Monterrey,7,163.32,1143.24,114.0,2025-11-16,4,9,Los tacos al pastor son los mejores de la ciudad,Publicidad,False
CLI-01184,Patricia Sánchez,2025-10-14,False,Frecuente,León,León,6,116.87,701.22,0.0,2026-01-19,5,7,Ambiente muy agradable para familia,Redes Sociales,True
CLI-01185,Claudia García,2025-06-27,True,VIP,Guadalajara,Guadalajara,17,117.22,1992.74,199.0,2025-12-04,4,9,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-01186,Verónica Gómez,2024-07-15,False,Ocasional,Querétaro,Querétaro,2,149.5,299.0,0.0,2025-12-16,4,10,"Excelente comida, muy auténtica",Recomendación,True
CLI-01187,Miguel Ortiz,2025-01-17,False,Frecuente,Querétaro,Querétaro,6,370.8,2224.8,0.0,2026-01-21,4,9,Precios justos y porciones generosas,Google,True
CLI-01188,Verónica Rodríguez,2025-02-05,False,Frecuente,Ciudad de México Sur,Ciudad de México,10,271.04,2710.4,0.0,2026-01-19,5,7,Ambiente muy agradable para familia,Google,True
CLI-01189,Gabriela Rivera,2024-09-25,False,Frecuente,Querétaro,Querétaro,11,273.16,3004.76,0.0,2025-11-03,4,7,Ambiente muy agradable para familia,Recomendación,False
CLI-01190,Verónica González,2024-09-23,False,Ocasional,Tijuana,Tijuana,2,324.63,649.26,0.0,2026-01-06,5,8,El mole es espectacular,Publicidad,True
CLI-01191,Ricardo López,2024-09-02,False,Ocasional,Guadalajara,Guadalajara,2,405.83,811.66,0.0,2025-12-15,4,10,"Siempre regreso, nunca decepciona",Redes Sociales,False
CLI-01192,Laura Díaz,2025-12-04,True,Frecuente,Ciudad de México Sur,Ciudad de México,10,255.59,2555.9,255.0,2025-11-27,4,9,El mole es espectacular,Publicidad,True
CLI-01193,Eduardo Reyes,2025-11-03,False,Frecuente,Ciudad de México Centro,Ciudad de México,10,230.71,2307.1,0.0,2025-12-08,5,8,Recomiendo ampliamente este lugar,Recomendación,True
CLI-01194,Verónica Sánchez,2025-01-23,True,VIP,Monterrey,Monterrey,24,285.29,6846.96,684.0,2026-01-22,4,10,Recomiendo ampliamente este lugar,Publicidad,False
CLI-01195,José Torres,2024-06-29,False,Frecuente,Querétaro,Querétaro,10,163.05,1630.5,0.0,2026-01-13,5,8,Recomiendo ampliamente este lugar,Redes Sociales,False
CLI-01196,Verónica Reyes,2025-03-21,True,Frecuente,Ciudad de México Sur,Ciudad de México,10,395.08,3950.8,395.0,2026-01-02,4,7,Ambiente muy agradable para familia,Publicidad,True
CLI-01197,Claudia Martínez,2024-12-20,False,Ocasional,Guadalajara,Guadalajara,1,301.63,301.63,0.0,2025-11-15,1,2,Precios un poco elevados para la porción,Redes Sociales,True
CLI-01198,Claudia Rodríguez,2025-05-04,False,Frecuente,Guadalajara,Guadalajara,9,171.28,1541.52,0.0,2026-01-18,4,8,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-01199,Mónica Rivera,2025-06-27,False,Frecuente,Mérida,Mérida,7,426.41,2984.87,0.0,2025-11-15,5,7,Personal muy atento y profesional,Ubicación,True
CLI-01200,Fernando Torres,2025-06-18,False,Frecuente,Puebla,Puebla,11,269.07,2959.77,0.0,2026-01-21,5,8,Precios justos y porciones generosas,Redes Sociales,True
CLI-01201,Patricia Díaz,2025-11-24,False,Regular,Querétaro,Querétaro,4,218.3,873.2,0.0,2025-11-05,4,8,El servicio fue muy rápido y amable,Ubicación,False
CLI-01202,Luis Morales,2024-11-11,False,Frecuente,Ciudad de México Sur,Ciudad de México,6,242.69,1456.14,0.0,2026-01-13,4,7,"Excelente comida, muy auténtica",Redes Sociales,False
CLI-01203,Alejandro González,2025-05-29,False,Ocasional,Querétaro,Querétaro,2,175.08,350.16,0.0,2026-01-11,2,5,No había disponibilidad de algunos platillos,Publicidad,True
CLI-01204,Verónica González,2024-08-20,False,Ocasional,Ciudad de México Sur,Ciudad de México,1,174.32,174.32,0.0,2026-01-02,4,8,Comida fresca y bien preparada,Publicidad,True
CLI-01205,Luis Ortiz,2024-10-06,True,Frecuente,León,León,7,362.05,2534.35,253.0,2026-01-04,5,10,"Siempre regreso, nunca decepciona",Ubicación,True
CLI-01206,Mónica López,2024-07-25,False,Regular,Querétaro,Querétaro,3,267.58,802.74,0.0,2025-11-05,4,10,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-01207,Alejandro Torres,2024-12-16,False,Frecuente,León,León,10,229.02,2290.2,0.0,2026-01-06,5,7,El servicio fue muy rápido y amable,Recomendación,True
CLI-01208,Fernando Rodríguez,2024-03-12,True,Frecuente,Guadalajara,Guadalajara,5,159.36,796.8,79.0,2025-12-14,5,8,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,True
CLI-01209,Sandra Rodríguez,2025-11-07,False,Frecuente,Puebla,Puebla,11,80.0,880.0,0.0,2026-01-10,4,9,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-01210,Alejandro Gómez,2024-04-23,True,VIP,Ciudad de México Centro,Ciudad de México,13,207.24,2694.12,269.0,2026-01-05,3,6,"Comida aceptable, nada extraordinario",Recomendación,True
CLI-01211,Alejandro Rivera,2025-05-02,True,VIP,Ciudad de México Sur,Ciudad de México,22,305.16,6713.52,671.0,2025-12-08,4,7,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,True
CLI-01212,Patricia Ortiz,2025-11-14,False,Regular,Mérida,Mérida,3,380.89,1142.67,0.0,2025-12-22,4,7,El servicio fue muy rápido y amable,Recomendación,True
CLI-01213,Roberto Gómez,2025-08-03,True,VIP,Tijuana,Tijuana,14,378.84,5303.76,530.0,2026-01-31,4,7,Los tacos al pastor son los mejores de la ciudad,Ubicación,True
CLI-01214,Sandra Hernández,2024-06-18,False,Regular,Monterrey,Monterrey,3,315.1,945.3,0.0,2026-01-06,4,7,"Excelente comida, muy auténtica",Recomendación,False
CLI-01215,Ricardo Cruz,2025-12-24,True,VIP,Cancún,Cancún,12,223.56,2682.72,268.0,2026-01-01,3,7,Cumple con lo básico,Recomendación,True
CLI-01216,Juan Morales,2024-09-12,False,Frecuente,Cancún,Cancún,10,303.05,3030.5,0.0,2025-11-27,5,9,"Excelente comida, muy auténtica",Publicidad,True
CLI-01217,Verónica Morales,2025-08-23,True,Frecuente,Ciudad de México Centro,Ciudad de México,5,290.85,1454.25,145.0,2026-01-21,4,9,"Siempre regreso, nunca decepciona",Redes Sociales,False
CLI-01218,Ana Rodríguez,2024-10-15,False,Frecuente,Ciudad de México Centro,Ciudad de México,8,269.67,2157.36,0.0,2026-01-01,5,9,El servicio fue muy rápido y amable,Google,True
CLI-01219,María Ortiz,2025-05-26,False,Ocasional,Querétaro,Querétaro,2,267.05,534.1,0.0,2025-12-04,3,5,"Servicio normal, sin quejas",Ubicación,True
CLI-01220,Juan López,2025-04-06,False,Ocasional,León,León,2,242.99,485.98,0.0,2025-11-10,5,9,Recomiendo ampliamente este lugar,Ubicación,True
CLI-01221,Claudia Díaz,2025-01-15,False,Frecuente,Guadalajara,Guadalajara,10,262.05,2620.5,0.0,2025-12-19,5,10,El mole es espectacular,Google,False
CLI-01222,Diana Hernández,2024-10-10,False,Ocasional,Mérida,Mérida,2,194.2,388.4,0.0,2025-12-05,4,7,Ambiente muy agradable para familia,Recomendación,False
CLI-01223,Eduardo Cruz,2024-05-14,False,Frecuente,Guadalajara,Guadalajara,7,300.33,2102.31,0.0,2025-12-17,5,10,Ambiente muy agradable para familia,Redes Sociales,True
CLI-01224,Ricardo Gómez,2025-12-08,False,Frecuente,Mérida,Mérida,9,294.13,2647.17,0.0,2025-12-15,1,3,El lugar estaba muy ruidoso,Recomendación,True
CLI-01225,Alejandro López,2025-11-16,True,VIP,Tijuana,Tijuana,20,288.96,5779.2,577.0,2026-01-10,3,7,Lugar promedio para comer,Recomendación,True
CLI-01226,Gabriela Gómez,2024-12-08,False,Regular,Puebla,Puebla,5,257.4,1287.0,0.0,2026-01-09,5,10,El mole es espectacular,Publicidad,True
CLI-01227,Miguel García,2024-11-02,True,Frecuente,Ciudad de México Sur,Ciudad de México,7,308.99,2162.93,216.0,2026-01-19,3,7,Cumple con lo básico,Google,True
CLI-01228,Ana Rivera,2024-04-27,True,VIP,Tijuana,Tijuana,12,203.0,2436.0,243.0,2025-12-12,3,7,"Comida aceptable, nada extraordinario",Recomendación,False
CLI-01229,Miguel Díaz,2025-02-16,True,VIP,Ciudad de México Centro,Ciudad de México,13,165.36,2149.68,214.0,2025-12-14,4,10,El mole es espectacular,Publicidad,True
CLI-01230,Mónica García,2025-12-30,True,VIP,Tijuana,Tijuana,22,206.48,4542.56,454.0,2026-01-28,4,9,Ambiente muy agradable para familia,Publicidad,True
CLI-01231,Mónica Sánchez,2024-05-22,False,Ocasional,Monterrey,Monterrey,2,229.29,458.58,0.0,2026-01-08,5,8,"Siempre regreso, nunca decepciona",Ubicación,False
CLI-01232,Diana López,2024-12-06,False,Frecuente,Guadalajara,Guadalajara,8,244.08,1952.64,0.0,2025-12-20,2,5,El servicio fue muy lento,Redes Sociales,True
CLI-01233,Juan Rodríguez,2024-05-20,False,Frecuente,Ciudad de México Centro,Ciudad de México,7,158.09,1106.63,0.0,2026-01-19,4,7,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,True
CLI-01234,Laura González,2024-07-20,False,Frecuente,Puebla,Puebla,8,290.11,2320.88,0.0,2026-01-07,3,5,"Comida aceptable, nada extraordinario",Recomendación,True
CLI-01235,Ana Reyes,2024-08-29,False,Frecuente,Cancún,Cancún,11,188.3,2071.3,0.0,2025-12-20,3,7,"Comida aceptable, nada extraordinario",Publicidad,True
CLI-01236,Diana Cruz,2024-05-17,False,Frecuente,León,León,8,340.06,2720.48,0.0,2025-11-14,5,10,Precios justos y porciones generosas,Recomendación,True
CLI-01237,José Flores,2025-08-28,True,Frecuente,Guadalajara,Guadalajara,8,280.66,2245.28,224.0,2026-01-17,4,9,Personal muy atento y profesional,Redes Sociales,True
CLI-01238,Verónica Flores,2024-06-15,False,Frecuente,Querétaro,Querétaro,9,310.67,2796.03,0.0,2025-11-13,5,7,El servicio fue muy rápido y amable,Recomendación,False
CLI-01239,María Díaz,2025-04-28,True,VIP,Monterrey,Monterrey,15,418.88,6283.2,628.0,2026-01-19,4,10,El mole es espectacular,Publicidad,True
CLI-01240,Ana Hernández,2025-07-04,False,Frecuente,Querétaro,Querétaro,6,215.64,1293.84,0.0,2025-12-09,4,7,Personal muy atento y profesional,Recomendación,True
CLI-01241,Gabriela Díaz,2025-10-04,True,VIP,Tijuana,Tijuana,21,319.12,6701.52,670.0,2025-11-19,5,8,El servicio fue muy rápido y amable,Publicidad,True
CLI-01242,Luis Rodríguez,2025-06-04,False,Ocasional,Guadalajara,Guadalajara,1,80.0,80.0,0.0,2025-11-10,4,7,El servicio fue muy rápido y amable,Google,True
CLI-01243,Verónica Morales,2025-05-20,False,Ocasional,Guadalajara,Guadalajara,2,236.17,472.34,0.0,2025-11-04,4,8,El mole es espectacular,Recomendación,True
CLI-01244,Ana Sánchez,2025-04-03,True,VIP,León,León,21,231.49,4861.29,486.0,2025-11-18,5,7,"Siempre regreso, nunca decepciona",Recomendación,False
CLI-01245,José Torres,2024-02-14,False,Regular,Ciudad de México Centro,Ciudad de México,4,205.45,821.8,0.0,2026-01-11,5,9,Personal muy atento y profesional,Ubicación,False
CLI-01246,Claudia Cruz,2024-10-28,False,Regular,Tijuana,Tijuana,4,180.47,721.88,0.0,2026-01-01,5,7,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-01247,Roberto Pérez,2025-01-17,False,Regular,Guadalajara,Guadalajara,3,213.75,641.25,0.0,2026-01-18,4,10,"Siempre regreso, nunca decepciona",Ubicación,False
CLI-01248,Juan Hernández,2024-08-15,False,Frecuente,Ciudad de México Sur,Ciudad de México,11,255.05,2805.55,0.0,2025-12-09,4,8,Precios justos y porciones generosas,Recomendación,False
CLI-01249,Ana Hernández,2024-06-26,False,Ocasional,Cancún,Cancún,1,140.92,140.92,0.0,2025-12-12,4,8,El servicio fue muy rápido y amable,Redes Sociales,True
CLI-01250,Roberto Rivera,2025-02-11,True,VIP,Monterrey,Monterrey,22,227.8,5011.6,501.0,2026-01-02,4,7,Precios justos y porciones generosas,Google,True
CLI-01251,Miguel Rodríguez,2024-11-19,False,Frecuente,Ciudad de México Centro,Ciudad de México,8,344.55,2756.4,0.0,2025-11-26,5,9,Recomiendo ampliamente este lugar,Publicidad,False
CLI-01252,Diana Rodríguez,2024-12-27,False,Frecuente,Cancún,Cancún,11,267.24,2939.64,0.0,2025-11-18,4,10,Precios justos y porciones generosas,Recomendación,True
CLI-01253,Roberto Rodríguez,2025-09-14,False,Frecuente,León,León,10,124.12,1241.2,0.0,2025-12-04,3,6,"Servicio normal, sin quejas",Redes Sociales,True
CLI-01254,Miguel Flores,2024-07-31,False,Frecuente,Ciudad de México Sur,Ciudad de México,7,349.16,2444.12,0.0,2026-01-23,5,7,El mole es espectacular,Google,False
CLI-01255,Miguel Morales,2024-08-31,True,VIP,Cancún,Cancún,19,309.18,5874.42,587.0,2025-11-04,5,8,"Excelente comida, muy auténtica",Recomendación,True
CLI-01256,Patricia Torres,2024-03-07,False,Regular,Guadalajara,Guadalajara,5,80.0,400.0,0.0,2026-01-10,3,7,"Servicio normal, sin quejas",Recomendación,True
CLI-01257,Roberto López,2024-11-07,False,Regular,Tijuana,Tijuana,4,216.71,866.84,0.0,2025-11-06,5,8,"Excelente comida, muy auténtica",Google,True
CLI-01258,Patricia Díaz,2025-09-22,False,Ocasional,Ciudad de México Centro,Ciudad de México,2,89.21,178.42,0.0,2025-11-09,4,9,Comida fresca y bien preparada,Google,True
CLI-01259,Laura Torres,2024-02-17,False,Regular,Tijuana,Tijuana,5,228.21,1141.05,0.0,2025-11-07,5,7,Los tacos al pastor son los mejores de la ciudad,Redes Sociales,True
CLI-01260,Roberto Sánchez,2025-02-21,False,Ocasional,Querétaro,Querétaro,1,228.51,228.51,0.0,2025-12-06,3,6,"Ni bueno ni malo, regular",Redes Sociales,True
CLI-01261,Juan López,2025-01-23,False,Frecuente,Tijuana,Tijuana,7,296.04,2072.28,0.0,2025-12-09,5,9,El servicio fue muy rápido y amable,Redes Sociales,True
CLI-01262,Luis Torres,2024-04-07,True,VIP,Mérida,Mérida,16,289.89,4638.24,463.0,2025-11-23,5,7,Ambiente muy agradable para familia,Redes Sociales,False
CLI-01263,Alejandro Rodríguez,2025-09-29,False,Regular,Guadalajara,Guadalajara,5,362.58,1812.9,0.0,2025-11-05,4,7,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-01264,Laura Gómez,2025-02-11,False,Ocasional,Ciudad de México Sur,Ciudad de México,1,296.59,296.59,0.0,2025-12-13,4,9,Ambiente muy agradable para familia,Publicidad,True
CLI-01265,Laura Hernández,2024-12-07,True,VIP,Guadalajara,Guadalajara,12,218.64,2623.68,262.0,2025-12-14,4,10,Personal muy atento y profesional,Recomendación,True
CLI-01266,Verónica Hernández,2025-05-10,False,Frecuente,León,León,6,222.56,1335.36,0.0,2025-11-24,5,10,Ambiente muy agradable para familia,Recomendación,True
CLI-01267,Roberto Martínez,2024-02-09,False,Regular,Tijuana,Tijuana,4,280.15,1120.6,0.0,2026-01-29,5,8,Recomiendo ampliamente este lugar,Recomendación,False
CLI-01268,Gabriela González,2024-12-11,True,VIP,Guadalajara,Guadalajara,14,193.12,2703.68,270.0,2025-12-08,3,7,"Comida aceptable, nada extraordinario",Google,True
CLI-01269,Miguel Ramírez,2024-06-30,False,Regular,Monterrey,Monterrey,5,298.44,1492.2,0.0,2025-11-15,4,8,Comida fresca y bien preparada,Recomendación,False
CLI-01270,Roberto Pérez,2024-10-13,False,Frecuente,Ciudad de México Sur,Ciudad de México,9,237.33,2135.97,0.0,2025-11-14,3,6,Cumple con lo básico,Recomendación,False
CLI-01271,Eduardo Díaz,2025-03-17,False,Regular,Querétaro,Querétaro,5,284.88,1424.4,0.0,2025-12-31,5,8,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-01272,Diana González,2025-04-02,False,Ocasional,Querétaro,Querétaro,1,325.12,325.12,0.0,2026-01-05,4,9,Personal muy atento y profesional,Publicidad,False
CLI-01273,María Rivera,2024-12-16,True,VIP,Tijuana,Tijuana,21,278.45,5847.45,584.0,2025-11-15,5,9,Recomiendo ampliamente este lugar,Redes Sociales,False
CLI-01274,Mónica García,2025-03-18,True,VIP,Cancún,Cancún,24,316.45,7594.8,759.0,2025-12-21,5,8,El mole es espectacular,Google,True
CLI-01275,Ana Morales,2025-08-28,False,Regular,Ciudad de México Centro,Ciudad de México,5,425.91,2129.55,0.0,2025-11-22,5,8,Personal muy atento y profesional,Redes Sociales,True
CLI-01276,Luis Flores,2025-05-30,True,VIP,Tijuana,Tijuana,21,277.47,5826.87,582.0,2025-12-27,4,9,Personal muy atento y profesional,Redes Sociales,False
CLI-01277,Diana Gómez,2024-09-29,False,Frecuente,Tijuana,Tijuana,7,249.78,1748.46,0.0,2025-11-17,4,9,El mole es espectacular,Google,True
CLI-01278,Verónica López,2025-11-11,False,Frecuente,Ciudad de México Centro,Ciudad de México,7,218.43,1529.01,0.0,2026-01-21,2,3,La música estaba muy alta,Redes Sociales,True
CLI-01279,Juan Martínez,2024-10-01,True,VIP,Monterrey,Monterrey,21,308.76,6483.96,648.0,2026-01-18,4,9,Precios justos y porciones generosas,Redes Sociales,True
CLI-01280,Claudia Díaz,2025-10-16,False,Ocasional,Querétaro,Querétaro,1,382.4,382.4,0.0,2025-11-23,2,5,La calidad no fue la esperada,Ubicación,True
CLI-01281,María López,2024-02-03,False,Regular,Puebla,Puebla,5,343.67,1718.35,0.0,2026-01-08,4,8,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-01282,Miguel Rivera,2025-02-01,False,Frecuente,Cancún,Cancún,10,151.66,1516.6,0.0,2026-01-29,4,9,Comida fresca y bien preparada,Ubicación,True
CLI-01283,María Flores,2024-08-24,False,Frecuente,Cancún,Cancún,10,212.93,2129.3,0.0,2025-12-19,3,6,"Servicio normal, sin quejas",Recomendación,True
